trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
3327,19:55:00,19:55:00,40,2,0,0,2.2687
3327,19:59:00,19:59:00,4,3,0,0,4.2848
3327,20:03:00,20:03:00,8,4,0,0,5.8792
3327,20:06:00,20:06:00,22,5,0,0,6.7080
3327,20:10:00,20:10:00,15,6,0,0,8.3648
3327,20:13:00,20:13:00,141,7,0,0,10.4828
3327,20:17:00,20:17:00,79,8,0,0,12.6574
3327,20:26:00,20:26:00,122,9,0,0,14.6127
3327,20:35:00,20:35:00,13,10,0,0,15.6930
3328,12:26:00,12:26:00,74,1,0,0,0.0000
3328,12:30:00,12:30:00,40,2,0,0,2.2687
3328,12:34:00,12:34:00,4,3,0,0,4.2848
3328,12:38:00,12:38:00,8,4,0,0,5.8792
3328,12:41:00,12:41:00,22,5,0,0,6.7080
3328,12:45:00,12:45:00,15,6,0,0,8.3648
3328,12:49:00,12:49:00,141,7,0,0,10.4828
3328,12:53:00,12:53:00,79,8,0,0,12.6574
3328,12:59:00,12:59:00,122,9,0,0,14.6127
3328,13:07:00,13:07:00,13,10,0,0,15.6930
3329,21:45:00,21:45:00,74,1,0,0,0.0000
3329,21:49:00,21:49:00,40,2,0,0,2.2687
3329,21:53:00,21:53:00,4,3,0,0,4.2848
3329,21:57:00,21:57:00,8,4,0,0,5.8792
3329,22:00:00,22:00:00,22,5,0,0,6.7080
3329,22:04:00,22:04:00,15,6,0,0,8.3648
3329,22:07:00,22:07:00,141,7,0,0,10.4828
3329,22:11:00,22:11:00,79,8,0,0,12.6574
3329,22:17:00,22:17:00,122,9,0,0,14.6127
3329,22:26:00,22:26:00,13,10,0,0,15.6930
3330,14:26:00,14:26:00,74,1,0,0,0.0000
3330,14:30:00,14:30:00,40,2,0,0,2.2687
3330,14:34:00,14:34:00,4,3,0,0,4.2848
3330,14:38:00,14:38:00,8,4,0,0,5.8792
3330,14:41:00,14:41:00,22,5,0,0,6.7080
3330,14:45:00,14:45:00,15,6,0,0,8.3648
3330,14:49:00,14:49:00,141,7,0,0,10.4828
3330,14:53:00,14:53:00,79,8,0,0,12.6574
3330,15:02:00,15:02:00,122,9,0,0,14.6127
3330,15:11:00,15:11:00,13,10,0,0,15.6930
3331,22:47:00,22:47:00,74,1,0,0,0.0000
3331,22:51:00,22:51:00,40,2,0,0,2.2687
3331,22:55:00,22:55:00,4,3,0,0,4.2848
3331,22:59:00,22:59:00,8,4,0,0,5.8792
3331,23:02:00,23:02:00,22,5,0,0,6.7080
3331,23:06:00,23:06:00,15,6,0,0,8.3648
3331,23:09:00,23:09:00,141,7,0,0,10.4828
3331,23:13:00,23:13:00,79,8,0,0,12.6574
3331,23:19:00,23:19:00,122,9,0,0,14.6127
3331,23:28:00,23:28:00,13,10,0,0,15.6930
3332,16:23:00,16:23:00,74,1,0,0,0.0000
3332,16:27:00,16:27:00,40,2,0,0,2.2687
3332,16:31:00,16:31:00,4,3,0,0,4.2848
3332,16:35:00,16:35:00,8,4,0,0,5.8792
3332,16:38:00,16:38:00,22,5,0,0,6.7080
3332,16:42:00,16:42:00,15,6,0,0,8.3648
3332,16:46:00,16:46:00,141,7,0,0,10.4828
3332,16:50:00,16:50:00,79,8,0,0,12.6574
3332,16:57:00,16:57:00,122,9,0,0,14.6127
3332,17:02:00,17:02:00,13,10,0,0,15.6930
3333,07:24:00,07:24:00,74,1,0,0,0.0000
3333,07:28:00,07:28:00,40,2,0,0,2.2687
3333,07:32:00,07:32:00,4,3,0,0,4.2848
3333,07:36:00,07:36:00,8,4,0,0,5.8792
3333,07:39:00,07:39:00,22,5,0,0,6.7080
3333,07:43:00,07:43:00,15,6,0,0,8.3648
3333,07:47:00,07:47:00,141,7,0,0,10.4828
3333,07:51:00,07:51:00,79,8,0,0,12.6574
3333,07:56:00,07:56:00,122,9,0,0,14.6127
3333,08:03:00,08:03:00,13,10,0,0,15.6930
3334,17:14:00,17:14:00,74,1,0,0,0.0000
3334,17:18:00,17:18:00,40,2,0,0,2.2687
3334,17:22:00,17:22:00,4,3,0,0,4.2848
3334,17:26:00,17:26:00,8,4,0,0,5.8792
3334,17:29:00,17:29:00,22,5,0,0,6.7080
3334,17:33:00,17:33:00,15,6,0,0,8.3648
3334,17:37:00,17:37:00,141,7,0,0,10.4828
3334,17:41:00,17:41:00,79,8,0,0,12.6574
3334,17:48:00,17:48:00,122,9,0,0,14.6127
3334,17:53:00,17:53:00,13,10,0,0,15.6930
3335,08:45:00,08:45:00,74,1,0,0,0.0000
3335,08:49:00,08:49:00,40,2,0,0,2.2687
3335,08:53:00,08:53:00,4,3,0,0,4.2848
3335,08:57:00,08:57:00,8,4,0,0,5.8792
3335,09:00:00,09:00:00,22,5,0,0,6.7080
3335,09:04:00,09:04:00,15,6,0,0,8.3648
3335,09:08:00,09:08:00,141,7,0,0,10.4828
3335,09:12:00,09:12:00,79,8,0,0,12.6574
3335,09:17:00,09:17:00,122,9,0,0,14.6127
3335,09:28:00,09:28:00,13,10,0,0,15.6930
3336,19:07:00,19:07:00,74,1,0,0,0.0000
3336,19:12:00,19:12:00,40,2,0,0,2.2687
3336,19:16:00,19:16:00,4,3,0,0,4.2848
3336,19:19:00,19:19:00,8,4,0,0,5.8792
3336,19:22:00,19:22:00,22,5,0,0,6.7080
3336,19:26:00,19:26:00,15,6,0,0,8.3648
3336,19:30:00,19:30:00,141,7,0,0,10.4828
3336,19:34:00,19:34:00,79,8,0,0,12.6574
3336,19:40:00,19:40:00,122,9,0,0,14.6127
3336,19:46:00,19:46:00,13,10,0,0,15.6930
3337,09:26:00,09:26:00,74,1,0,0,0.0000
3337,09:30:00,09:30:00,40,2,0,0,2.2687
3337,09:34:00,09:34:00,4,3,0,0,4.2848
3337,09:38:00,09:38:00,8,4,0,0,5.8792
3337,09:41:00,09:41:00,22,5,0,0,6.7080
3337,09:45:00,09:45:00,15,6,0,0,8.3648
3337,09:49:00,09:49:00,141,7,0,0,10.4828
3337,09:53:00,09:53:00,79,8,0,0,12.6574
3337,09:59:00,09:59:00,122,9,0,0,14.6127
3337,10:07:00,10:07:00,13,10,0,0,15.6930
3338,20:00:00,20:00:00,74,1,0,0,0.0000
3338,20:04:00,20:04:00,40,2,0,0,2.2687
3338,20:08:00,20:08:00,4,3,0,0,4.2848
3338,20:12:00,20:12:00,8,4,0,0,5.8792
3338,20:15:00,20:15:00,22,5,0,0,6.7080
3338,20:19:00,20:19:00,15,6,0,0,8.3648
3338,20:23:00,20:23:00,141,7,0,0,10.4828
3338,20:27:00,20:27:00,79,8,0,0,12.6574
3338,20:32:00,20:32:00,122,9,0,0,14.6127
3338,20:41:00,20:41:00,13,10,0,0,15.6930
3339,11:29:00,11:29:00,74,1,0,0,0.0000
3339,11:33:00,11:33:00,40,2,0,0,2.2687
3339,11:37:00,11:37:00,4,3,0,0,4.2848
3339,11:41:00,11:41:00,8,4,0,0,5.8792
3339,11:44:00,11:44:00,22,5,0,0,6.7080
3339,11:48:00,11:48:00,15,6,0,0,8.3648
3339,11:52:00,11:52:00,141,7,0,0,10.4828
3339,11:56:00,11:56:00,79,8,0,0,12.6574
3339,12:02:00,12:02:00,122,9,0,0,14.6127
3339,12:10:00,12:10:00,13,10,0,0,15.6930
3340,20:43:00,20:43:00,74,1,0,0,0.0000
3340,20:47:00,20:47:00,40,2,0,0,2.2687
3340,20:51:00,20:51:00,4,3,0,0,4.2848
3340,20:55:00,20:55:00,8,4,0,0,5.8792
3340,20:58:00,20:58:00,22,5,0,0,6.7080
3340,21:02:00,21:02:00,15,6,0,0,8.3648
3340,21:06:00,21:06:00,141,7,0,0,10.4828
3340,21:10:00,21:10:00,79,8,0,0,12.6574
3340,21:15:00,21:15:00,122,9,0,0,14.6127
3340,21:24:00,21:24:00,13,10,0,0,15.6930
3341,12:26:00,12:26:00,74,1,0,0,0.0000
3341,12:30:00,12:30:00,40,2,0,0,2.2687
3341,12:34:00,12:34:00,4,3,0,0,4.2848
3341,12:38:00,12:38:00,8,4,0,0,5.8792
3341,12:41:00,12:41:00,22,5,0,0,6.7080
3341,12:45:00,12:45:00,15,6,0,0,8.3648
3341,12:49:00,12:49:00,141,7,0,0,10.4828
3341,12:53:00,12:53:00,79,8,0,0,12.6574
3341,12:59:00,12:59:00,122,9,0,0,14.6127
3341,13:07:00,13:07:00,13,10,0,0,15.6930
3342,22:00:00,22:00:00,74,1,0,0,0.0000
3342,22:04:00,22:04:00,40,2,0,0,2.2687
3342,22:08:00,22:08:00,4,3,0,0,4.2848
3342,22:12:00,22:12:00,8,4,0,0,5.8792
3342,22:15:00,22:15:00,22,5,0,0,6.7080
3342,22:19:00,22:19:00,15,6,0,0,8.3648
3342,22:23:00,22:23:00,141,7,0,0,10.4828
3342,22:27:00,22:27:00,79,8,0,0,12.6574
3342,22:32:00,22:32:00,122,9,0,0,14.6127
3342,22:41:00,22:41:00,13,10,0,0,15.6930
3343,14:26:00,14:26:00,74,1,0,0,0.0000
3343,14:30:00,14:30:00,40,2,0,0,2.2687
3343,14:34:00,14:34:00,4,3,0,0,4.2848
3343,14:38:00,14:38:00,8,4,0,0,5.8792
3343,14:41:00,14:41:00,22,5,0,0,6.7080
3343,14:45:00,14:45:00,15,6,0,0,8.3648
3343,14:49:00,14:49:00,141,7,0,0,10.4828
3343,14:53:00,14:53:00,79,8,0,0,12.6574
3343,15:02:00,15:02:00,122,9,0,0,14.6127
3343,15:11:00,15:11:00,13,10,0,0,15.6930
3344,16:23:00,16:23:00,74,1,0,0,0.0000
3344,16:27:00,16:27:00,40,2,0,0,2.2687
3344,16:31:00,16:31:00,4,3,0,0,4.2848
3344,16:35:00,16:35:00,8,4,0,0,5.8792
3344,16:38:00,16:38:00,22,5,0,0,6.7080
3344,16:42:00,16:42:00,15,6,0,0,8.3648
3344,16:46:00,16:46:00,141,7,0,0,10.4828
3344,16:50:00,16:50:00,79,8,0,0,12.6574
3344,16:57:00,16:57:00,122,9,0,0,14.6127
3344,17:02:00,17:02:00,13,10,0,0,15.6930
3345,17:14:00,17:14:00,74,1,0,0,0.0000
3345,17:18:00,17:18:00,40,2,0,0,2.2687
3345,17:22:00,17:22:00,4,3,0,0,4.2848
3345,17:26:00,17:26:00,8,4,0,0,5.8792
3345,17:29:00,17:29:00,22,5,0,0,6.7080
3345,17:33:00,17:33:00,15,6,0,0,8.3648
3345,17:37:00,17:37:00,141,7,0,0,10.4828
3345,17:41:00,17:41:00,79,8,0,0,12.6574
3345,17:48:00,17:48:00,122,9,0,0,14.6127
3345,17:53:00,17:53:00,13,10,0,0,15.6930
3346,19:07:00,19:07:00,74,1,0,0,0.0000
3346,19:12:00,19:12:00,40,2,0,0,2.2687
3346,19:16:00,19:16:00,4,3,0,0,4.2848
3346,19:19:00,19:19:00,8,4,0,0,5.8792
3346,19:22:00,19:22:00,22,5,0,0,6.7080
3346,19:26:00,19:26:00,15,6,0,0,8.3648
3346,19:30:00,19:30:00,141,7,0,0,10.4828
3346,19:34:00,19:34:00,79,8,0,0,12.6574
3346,19:40:00,19:40:00,122,9,0,0,14.6127
3346,19:46:00,19:46:00,13,10,0,0,15.6930
3347,20:00:00,20:00:00,74,1,0,0,0.0000
3347,20:04:00,20:04:00,40,2,0,0,2.2687
3347,20:08:00,20:08:00,4,3,0,0,4.2848
3347,20:12:00,20:12:00,8,4,0,0,5.8792
3347,20:15:00,20:15:00,22,5,0,0,6.7080
3347,20:19:00,20:19:00,15,6,0,0,8.3648
3347,20:23:00,20:23:00,141,7,0,0,10.4828
3347,20:27:00,20:27:00,79,8,0,0,12.6574
3347,20:32:00,20:32:00,122,9,0,0,14.6127
3347,20:41:00,20:41:00,13,10,0,0,15.6930
3348,20:43:00,20:43:00,74,1,0,0,0.0000
3348,20:47:00,20:47:00,40,2,0,0,2.2687
3348,20:51:00,20:51:00,4,3,0,0,4.2848
3348,20:55:00,20:55:00,8,4,0,0,5.8792
3348,20:58:00,20:58:00,22,5,0,0,6.7080
3348,21:02:00,21:02:00,15,6,0,0,8.3648
3348,21:06:00,21:06:00,141,7,0,0,10.4828
3348,21:10:00,21:10:00,79,8,0,0,12.6574
3348,21:15:00,21:15:00,122,9,0,0,14.6127
3348,21:24:00,21:24:00,13,10,0,0,15.6930
3349,22:00:00,22:00:00,74,1,0,0,0.0000
3349,22:04:00,22:04:00,40,2,0,0,2.2687
3349,22:08:00,22:08:00,4,3,0,0,4.2848
3349,22:12:00,22:12:00,8,4,0,0,5.8792
3349,22:15:00,22:15:00,22,5,0,0,6.7080
3349,22:19:00,22:19:00,15,6,0,0,8.3648
3349,22:23:00,22:23:00,141,7,0,0,10.4828
3349,22:27:00,22:27:00,79,8,0,0,12.6574
3349,22:32:00,22:32:00,122,9,0,0,14.6127
3349,22:41:00,22:41:00,13,10,0,0,15.6930
3350,16:47:00,16:47:00,105,1,0,0,0.0000
3350,16:56:00,16:56:00,38187,2,0,0,4.9884
3350,17:06:00,17:06:00,107,3,0,0,10.0572
3350,17:19:00,17:19:00,127,4,0,0,20.7032
3350,17:25:00,17:25:00,11,5,0,0,22.9835
3350,17:29:00,17:29:00,158,6,0,0,24.4371
3350,17:35:00,17:35:00,119,7,0,0,27.8553
3350,17:40:00,17:40:00,139,8,0,0,29.7294
3350,17:49:00,17:49:00,37169,9,0,0,35.1134
3350,17:53:00,17:53:00,59,10,0,0,36.9008
3350,17:59:00,17:59:00,85,11,0,0,41.3178
3350,18:05:00,18:05:00,130,12,0,0,44.9403
3350,18:09:00,18:09:00,73,13,0,0,47.2877
3350,18:15:00,18:15:00,74,14,0,0,50.8055
3350,18:20:00,18:20:00,40,15,0,0,53.0739
3350,18:24:00,18:24:00,4,16,0,0,55.0900
3350,18:28:00,18:28:00,8,17,0,0,56.6843
3350,18:31:00,18:31:00,22,18,0,0,57.5131
3350,18:35:00,18:35:00,15,19,0,0,59.1699
3350,18:39:00,18:39:00,141,20,0,0,61.2879
3350,18:43:00,18:43:00,79,21,0,0,63.4625
3350,18:48:00,18:48:00,122,22,0,0,65.4178
3350,18:56:00,18:56:00,13,23,0,0,66.4981
3351,24:47:00,24:47:00,74,1,0,0,0.0000
3351,24:51:00,24:51:00,40,2,0,0,2.2687
3351,24:55:00,24:55:00,4,3,0,0,4.2848
3351,24:59:00,24:59:00,8,4,0,0,5.8792
3351,25:02:00,25:02:00,22,5,0,0,6.7080
3351,25:06:00,25:06:00,15,6,0,0,8.3648
3351,25:09:00,25:09:00,141,7,0,0,10.4828
3351,25:13:00,25:13:00,79,8,0,0,12.6574
3351,25:19:00,25:19:00,122,9,0,0,14.6127
3351,25:28:00,25:28:00,13,10,0,0,15.6930
3352,08:35:00,08:35:00,74,1,0,0,0.0000
3352,08:39:00,08:39:00,40,2,0,0,2.2687
3352,08:43:00,08:43:00,4,3,0,0,4.2848
3352,08:47:00,08:47:00,8,4,0,0,5.8792
3352,08:50:00,08:50:00,22,5,0,0,6.7080
3352,08:54:00,08:54:00,15,6,0,0,8.3648
3352,08:57:00,08:57:00,141,7,0,0,10.4828
3352,09:01:00,09:01:00,79,8,0,0,12.6574
3352,09:10:00,09:10:00,122,9,0,0,14.6127
3352,09:19:00,09:19:00,13,10,0,0,15.6930
3353,10:36:00,10:36:00,74,1,0,0,0.0000
3353,10:40:00,10:40:00,40,2,0,0,2.2687
3353,10:44:00,10:44:00,4,3,0,0,4.2848
3353,10:48:00,10:48:00,8,4,0,0,5.8792
3353,10:51:00,10:51:00,22,5,0,0,6.7080
3353,10:55:00,10:55:00,15,6,0,0,8.3648
3353,10:58:00,10:58:00,141,7,0,0,10.4828
3353,11:02:00,11:02:00,79,8,0,0,12.6574
3353,11:11:00,11:11:00,122,9,0,0,14.6127
3353,11:20:00,11:20:00,13,10,0,0,15.6930
3354,12:40:00,12:40:00,74,1,0,0,0.0000
3354,12:44:00,12:44:00,40,2,0,0,2.2687
3354,12:48:00,12:48:00,4,3,0,0,4.2848
3354,12:52:00,12:52:00,8,4,0,0,5.8792
3354,12:55:00,12:55:00,22,5,0,0,6.7080
3354,12:59:00,12:59:00,15,6,0,0,8.3648
3354,13:02:00,13:02:00,141,7,0,0,10.4828
3354,13:06:00,13:06:00,79,8,0,0,12.6574
3354,13:15:00,13:15:00,122,9,0,0,14.6127
3354,13:24:00,13:24:00,13,10,0,0,15.6930
3355,14:51:00,14:51:00,74,1,0,0,0.0000
3355,14:55:00,14:55:00,40,2,0,0,2.2687
3355,14:59:00,14:59:00,4,3,0,0,4.2848
3355,15:03:00,15:03:00,8,4,0,0,5.8792
3355,15:06:00,15:06:00,22,5,0,0,6.7080
3355,15:10:00,15:10:00,15,6,0,0,8.3648
3355,15:13:00,15:13:00,141,7,0,0,10.4828
3355,15:17:00,15:17:00,79,8,0,0,12.6574
3355,15:26:00,15:26:00,122,9,0,0,14.6127
3355,15:35:00,15:35:00,13,10,0,0,15.6930
3356,16:51:00,16:51:00,74,1,0,0,0.0000
3356,16:55:00,16:55:00,40,2,0,0,2.2687
3356,16:59:00,16:59:00,4,3,0,0,4.2848
3356,17:03:00,17:03:00,8,4,0,0,5.8792
3356,17:06:00,17:06:00,22,5,0,0,6.7080
3356,17:10:00,17:10:00,15,6,0,0,8.3648
3356,17:13:00,17:13:00,141,7,0,0,10.4828
